customer_id,tenure,num_transactions_last_month,avg_transaction_value,last_login_days_ago,late_payments,support_tickets_opened,churn
1460,39,0,1331.39,4,0,4,1
1461,55,9,1408.14,28,1,1,0
1462,22,5,1142.87,2,1,1,0
1463,35,2,1312.79,6,1,0,0
1464,54,9,588.17,19,2,2,0
1465,33,3,955.41,17,2,0,0
1466,43,6,758.31,3,1,1,0
1467,45,4,1049.04,26,0,2,0
1468,36,4,1221.68,22,2,3,0
1469,42,4,1268.71,27,3,1,0
1470,58,3,1012.69,6,1,0,0
1471,40,5,1021.75,29,2,0,0
1472,28,4,1104.12,27,2,0,0
1473,49,4,1030.67,5,1,2,0
1474,11,3,869.03,15,0,0,0
1475,5,8,1178.84,10,2,3,0
1476,18,5,1499.17,23,1,0,1
1477,4,2,1461.52,29,1,0,0
1478,38,1,967.7,12,1,1,0
1479,31,6,1678.82,9,1,2,0
1480,24,4,1111.7,7,1,0,0
1481,30,3,1255.79,15,1,0,0
1482,39,5,1016.02,21,2,1,0
1483,31,7,1709.08,14,0,1,0
1484,12,1,858.55,6,1,1,0
1485,3,6,1970.32,26,1,1,0
1486,30,6,1321.8,26,1,1,0
1487,8,5,1419.53,24,1,3,0
1488,52,7,1594.02,22,1,0,0
1489,53,5,903.64,16,2,5,0
1490,10,4,1305.55,5,2,2,0
1491,24,5,1204.54,1,3,1,0
1492,1,4,1372.12,28,2,0,1
1493,49,5,892.64,15,2,4,0
1494,18,3,799.4,28,2,1,1
1495,41,4,1183.54,19,1,1,0
1496,52,5,848.41,26,1,1,1
1497,22,2,1359.62,29,1,4,0
1498,31,1,1523.79,8,1,2,0
1499,27,3,1192.68,14,2,0,0
1500,16,3,1540.08,24,1,0,1
1501,49,4,1725.48,20,1,3,1
1502,18,8,1614.04,3,1,4,1
1503,11,6,767.93,20,0,2,1
1504,18,4,1006.07,29,0,2,0
1505,4,9,1185.81,15,0,1,0
1506,40,8,1483.11,21,1,1,1
1507,10,2,1570.19,17,1,3,1
1508,30,5,1180.79,23,1,1,1
1509,4,7,1122.86,22,0,0,0
1510,8,8,819.0,15,1,0,0
1511,17,9,883.53,7,1,0,0
1512,35,5,1128.57,29,1,0,0
1513,5,2,1683.84,29,3,1,1
1514,27,4,1550.24,22,0,1,0
1515,37,5,1184.8,11,0,1,0
1516,7,7,1289.07,14,2,1,0
1517,33,7,1551.71,5,1,1,0
1518,18,9,1400.18,11,1,2,0
1519,56,4,1211.06,24,1,1,1
1520,55,4,1165.79,27,1,1,0
1521,54,2,656.66,17,3,1,1
1522,38,0,1164.78,28,0,4,1
1523,56,7,977.49,4,0,2,0
1524,28,3,720.74,27,2,0,0
1525,52,2,1157.27,15,0,3,0
1526,15,3,799.39,4,1,0,0
1527,23,3,811.18,8,1,0,0
1528,32,4,1456.54,6,0,0,0
1529,9,6,1062.27,18,1,0,1
1530,57,3,1579.78,10,0,1,0
1531,30,6,1358.3,11,0,2,0
1532,29,9,1297.73,29,2,0,0
1533,32,8,1416.88,17,1,0,0
1534,35,11,988.69,18,0,1,0
1535,59,4,1194.75,15,1,1,0
1536,18,6,1071.52,12,1,0,0
1537,29,3,728.59,1,1,2,0
1538,48,5,680.82,4,0,0,0
1539,17,5,1666.82,12,1,1,0
1540,9,4,1408.4,9,0,1,0
1541,56,6,1196.43,13,1,3,0
1542,45,6,1047.69,9,0,1,0
1543,8,3,1402.69,17,0,2,0
1544,13,9,1234.77,4,1,1,0
1545,33,2,1283.63,1,0,0,0
1546,21,4,873.86,13,0,0,0
1547,44,6,766.32,2,0,2,0
1548,12,4,1153.39,20,0,3,0
1549,30,5,1004.87,28,1,0,0
1550,41,5,1227.36,11,2,1,0
1551,1,3,1066.08,29,2,1,0
1552,21,3,1428.29,14,1,2,0
1553,46,5,1399.31,5,1,0,0
1554,29,7,1455.8,10,0,2,0
1555,14,9,1089.77,15,2,1,0
1556,38,6,1328.24,1,3,0,0
1557,48,7,1175.16,5,2,0,0
1558,40,5,1100.52,11,2,1,0
1559,51,5,1383.63,16,1,0,0
1560,5,9,1460.69,24,1,0,0
1561,47,5,858.92,27,2,0,0
1562,13,5,1321.6,9,1,0,0
1563,58,7,1177.68,16,1,1,0
1564,56,4,1592.5,12,2,0,0
1565,38,6,745.91,2,0,1,0
1566,49,5,1391.74,6,3,1,1
1567,5,5,1447.99,19,2,2,1
1568,42,5,997.44,11,2,2,0
1569,37,6,809.52,19,0,0,1
1570,17,3,1823.15,3,0,1,0
1571,19,6,1455.27,29,1,2,0
1572,38,9,1315.17,6,1,0,0
1573,31,2,1104.55,16,1,0,0
1574,54,4,1325.93,15,1,0,0
1575,47,9,1275.48,28,0,0,0
1576,36,5,1266.56,8,1,0,0
1577,49,6,1255.77,29,0,0,0
1578,1,4,1075.19,24,1,1,0
1579,50,2,1415.07,3,1,1,0
1580,58,6,1733.83,20,1,0,0
1581,10,7,1355.93,18,1,0,0
1582,51,9,1088.02,2,0,0,0
1583,34,7,1051.62,10,1,1,0
1584,49,8,725.76,19,1,1,0
1585,50,2,1354.19,16,1,2,0
1586,13,4,1020.79,9,1,1,0
1587,7,8,1013.35,13,0,0,0
1588,52,5,783.51,7,2,1,0
1589,37,4,1207.5,12,0,2,0
1590,36,4,1056.38,10,0,0,0
1591,39,3,1441.5,20,0,0,1
1592,37,4,1439.22,14,2,1,0
1593,31,3,958.55,6,2,0,0
1594,51,6,1320.83,16,2,1,1
1595,20,2,2036.66,27,1,0,1
1596,39,3,976.23,15,2,1,0
1597,45,5,727.7,29,0,2,1
1598,36,5,1764.36,20,2,0,0
1599,15,5,1007.6,26,1,0,0
1600,30,6,1534.89,9,3,0,1
1601,52,5,809.47,7,0,0,0
1602,57,4,1139.96,9,0,2,0
1603,18,4,1182.54,29,0,1,0
1604,4,6,742.06,24,1,0,0
1605,30,5,856.7,21,1,1,1
1606,28,3,1565.0,4,0,0,0
1607,4,6,1184.4,26,1,1,0
1608,34,6,1167.96,6,1,1,0
1609,54,4,1277.29,17,0,1,0
1610,52,4,861.56,10,1,0,0
1611,55,3,1133.84,13,2,1,0
1612,28,2,839.22,26,0,1,0
1613,37,9,1462.9,24,1,2,0
1614,57,4,1427.56,18,1,1,0
1615,22,3,1191.67,24,3,0,0
1616,40,4,1412.34,28,0,5,0
1617,43,9,932.99,6,1,3,0
1618,11,2,1812.19,5,0,0,0
1619,30,5,1133.6,10,0,1,0
1620,50,4,855.8,27,0,1,0
1621,30,2,1186.6,12,0,2,0
1622,59,5,1446.69,21,1,1,0
1623,25,5,1213.78,15,1,0,0
1624,51,5,1418.09,14,0,2,0
1625,17,9,1590.92,12,0,1,0
1626,1,4,1208.89,14,0,0,0
1627,37,5,1903.47,25,2,0,0
1628,35,7,800.13,28,0,1,0
1629,14,5,1540.05,14,2,0,0
1630,2,5,421.92,9,1,1,0
1631,3,1,1672.22,6,0,0,0
1632,3,4,652.7,27,2,3,1
1633,20,3,1739.21,9,1,2,0
1634,53,8,1654.6,24,2,1,0
1635,59,8,1337.47,11,0,1,0
1636,13,4,1017.45,3,0,0,0
1637,31,3,1409.27,8,0,3,0
1638,40,2,1153.34,17,2,0,0
1639,22,5,1026.88,11,0,0,0
1640,14,5,1324.76,17,2,1,1
1641,50,1,1126.92,19,0,1,1
1642,27,7,1204.35,14,1,0,0
1643,52,4,1248.72,18,1,1,0
1644,13,4,1424.53,15,1,1,0
1645,50,8,856.39,19,0,0,0
1646,1,4,1353.32,11,2,1,0
1647,2,4,1315.78,8,0,1,0
1648,37,5,628.88,3,0,0,0
1649,11,3,947.84,27,2,2,0
1650,43,5,719.04,14,0,1,0
1651,33,5,1569.37,12,2,1,0
1652,29,5,1377.52,3,2,1,0
1653,59,6,1039.27,5,1,2,0
1654,3,2,1226.07,28,3,1,1
1655,29,4,1570.75,27,1,0,1
1656,2,5,1269.04,23,0,1,0
1657,14,2,1025.75,22,0,0,0
1658,20,6,1190.23,11,0,0,0
1659,48,5,1133.6,28,0,0,0
1660,18,5,1816.16,17,0,1,0
1661,37,0,1186.78,4,1,0,0
1662,8,7,1423.84,22,0,0,1
1663,54,8,687.89,13,2,2,0
1664,7,4,712.62,8,1,0,0
1665,10,5,1696.32,15,1,0,0
1666,16,5,1640.86,3,0,1,0
1667,19,1,1287.07,23,1,0,0
1668,30,3,1202.51,25,2,1,0
1669,54,8,1671.73,6,1,2,0
1670,43,6,1533.6,23,1,0,0
1671,19,3,693.85,25,0,0,1
1672,3,8,1699.48,13,0,0,0
1673,30,4,1438.5,21,0,1,1
1674,18,7,1098.65,23,2,2,0
1675,36,4,907.39,15,1,1,0
1676,57,4,703.52,26,1,0,0
1677,20,4,1394.89,24,1,1,0
1678,17,1,852.18,10,1,0,0
1679,24,4,1241.54,29,2,1,1
1680,13,4,1295.96,2,3,1,1
1681,36,1,692.52,19,3,0,1
1682,46,7,1114.43,21,2,0,0
1683,57,6,1717.46,23,2,2,1
1684,3,9,2170.12,28,0,3,1
1685,21,4,1609.55,24,0,1,0
1686,4,1,1784.46,20,0,2,1
1687,18,8,1509.36,29,1,2,0
1688,45,5,712.46,8,1,1,0
1689,39,6,819.02,27,0,0,1
1690,43,7,1717.56,27,1,0,0
1691,11,10,969.42,11,1,2,0
1692,38,4,960.21,27,2,2,0
1693,43,6,1543.78,14,1,2,0
1694,41,2,1268.5,25,2,1,0
1695,48,2,877.08,2,1,1,0
1696,28,6,1077.05,10,2,0,0
1697,5,7,802.87,2,1,2,0
1698,52,7,1630.28,5,1,1,0
1699,23,3,1235.06,28,1,2,1
1700,38,4,837.02,21,1,2,0
1701,36,4,894.96,21,1,1,0
1702,31,8,1968.58,21,0,0,0
1703,8,5,1675.59,28,0,1,1
1704,25,5,694.07,5,1,1,0
1705,25,2,1179.36,6,2,0,0
1706,48,6,1064.51,5,1,2,0
1707,16,7,1320.32,28,0,1,0
1708,11,5,1067.92,10,1,1,0
1709,20,2,1543.84,19,0,0,0
1710,14,6,707.09,9,0,0,0
1711,40,8,994.42,18,2,0,0
1712,57,5,1493.37,5,1,2,0
1713,38,7,1159.65,11,2,0,0
1714,40,4,1260.79,10,1,0,0
1715,19,2,1271.95,18,1,2,0
1716,8,6,637.32,18,1,1,0
1717,25,9,899.39,19,1,2,0
1718,33,4,702.84,20,0,0,0
1719,45,5,951.48,14,2,0,0
1720,40,7,1411.36,23,1,0,1
1721,53,4,1073.15,25,0,0,0
1722,41,4,1849.01,19,2,1,0
1723,48,9,1440.18,4,2,0,0
1724,53,10,970.71,11,0,1,0
1725,37,5,1385.26,3,2,2,0
1726,43,8,1558.38,20,1,2,0
1727,17,4,1254.18,8,3,0,0
1728,53,2,736.03,28,1,0,0
1729,27,10,1062.39,24,0,1,0
1730,41,7,1273.23,18,1,0,1
1731,17,3,1190.06,20,2,1,0
1732,47,12,1114.33,15,0,1,0
1733,33,6,1290.74,19,1,0,1
1734,31,9,1089.98,17,1,1,0
1735,21,7,1407.42,7,1,1,0
1736,24,5,1315.0,26,2,0,1
1737,16,7,1266.34,28,1,1,0
1738,45,8,1600.07,21,1,2,1
1739,20,6,306.74,2,1,1,0
1740,56,3,836.9,28,1,0,0
1741,56,6,1798.58,17,1,1,0
1742,35,6,977.48,7,0,3,0
1743,28,2,1388.11,17,0,3,1
1744,46,4,934.19,13,1,4,1
1745,35,1,1687.34,20,0,1,0
1746,18,5,891.77,25,2,2,1
1747,24,5,1262.6,25,2,1,0
1748,28,4,1386.32,1,2,1,0
1749,14,4,1396.66,10,0,1,0
1750,49,4,980.22,6,1,1,0
1751,24,6,1081.38,25,0,2,0
1752,31,3,1275.42,2,0,0,0
1753,6,6,1269.19,23,1,1,0
1754,58,4,988.53,19,0,2,0
1755,40,6,1227.0,29,1,1,1
1756,34,7,1397.96,11,2,0,0
1757,50,9,907.12,17,0,0,0
1758,35,3,977.92,24,0,3,0
1759,29,7,1037.44,13,0,1,0
1760,53,8,1036.19,12,1,1,0
1761,2,3,1150.81,3,0,0,0
1762,5,4,902.51,22,1,1,0
1763,22,5,1693.39,6,0,3,0
1764,9,4,1723.57,27,0,1,0
1765,51,6,822.45,13,0,0,0
1766,34,3,981.18,28,2,1,0
1767,55,9,1193.9,20,2,2,0
1768,36,2,1542.21,4,2,3,0
1769,49,9,1656.26,17,1,0,0
1770,36,1,1164.96,18,1,2,1
1771,26,0,954.91,21,1,2,0
1772,6,4,1796.26,8,0,2,0
1773,2,5,1815.5,23,2,1,0
1774,36,7,1167.1,27,1,0,0
1775,8,4,879.7,13,1,2,0
1776,2,5,963.22,26,1,1,1
1777,2,4,1310.76,8,0,1,0
1778,8,3,1274.72,25,0,1,0
1779,26,3,722.23,12,1,1,0
1780,37,5,1141.96,28,1,2,0
1781,14,7,1603.3,11,3,0,1
1782,45,3,947.01,20,1,2,0
1783,51,2,862.19,6,0,1,0
1784,28,6,1535.41,15,1,0,0
1785,33,2,1302.23,15,1,0,0
1786,44,3,976.78,13,1,1,0
1787,20,8,1549.5,22,1,0,1
1788,35,3,1164.53,22,3,1,1
1789,46,2,670.39,10,2,1,0
1790,37,5,1239.42,2,0,0,0
1791,17,5,858.99,1,1,2,0
1792,49,6,1255.56,17,2,1,0
1793,43,10,1465.56,15,2,2,0
1794,58,2,1343.64,7,0,1,0
1795,44,2,1188.54,10,1,5,0
1796,4,7,911.89,17,2,0,1
1797,9,3,1173.39,1,0,4,1
1798,20,7,1242.57,12,1,1,0
1799,47,3,1228.79,16,1,1,0
1800,1,4,1089.21,27,1,3,0
1801,53,8,1039.96,26,1,0,0
1802,21,9,1267.86,4,2,2,0
1803,33,7,1611.99,20,0,0,0
1804,35,9,1500.67,2,1,0,0
1805,44,10,563.92,3,0,2,0
1806,6,6,456.82,5,2,3,1
1807,22,2,1041.7,25,2,3,1
1808,25,6,1187.89,6,1,1,0
1809,3,5,1062.63,12,1,0,0
1810,8,5,1253.49,12,1,0,0
1811,45,6,355.74,6,2,3,0
1812,12,3,1311.88,20,1,0,0
1813,52,2,1416.25,20,2,0,0
1814,29,7,917.13,19,1,0,0
1815,55,4,900.91,28,0,1,1
1816,32,4,1275.17,26,2,0,0
1817,2,3,1250.14,23,0,2,0
1818,17,5,1335.05,2,0,2,0
1819,51,2,1019.74,2,0,1,0
1820,19,12,839.13,2,0,1,0
1821,15,6,1272.79,7,1,0,0
1822,22,4,1649.22,23,0,2,1
1823,48,3,891.79,23,0,3,0
1824,48,2,1044.16,26,1,0,1
1825,6,3,1151.37,7,1,1,0
1826,34,5,1692.09,15,2,1,0
1827,43,5,1113.61,27,0,2,1
1828,3,0,1435.23,23,0,0,0
1829,28,8,1756.48,14,0,0,0
1830,41,6,861.88,5,0,0,0
1831,56,1,1524.33,16,0,0,0
1832,20,6,1351.75,23,0,0,1
1833,16,8,533.66,3,1,0,0
1834,8,6,865.52,27,0,2,0
1835,45,3,1420.61,19,0,0,0
1836,30,4,1792.93,11,1,1,0
1837,36,8,799.31,22,2,1,0
1838,34,5,1142.07,6,1,0,0
1839,49,4,1122.67,1,1,0,0
1840,50,3,1806.03,29,0,1,0
1841,17,7,957.15,9,1,2,0
1842,57,4,882.29,14,1,3,0
1843,25,5,1460.71,6,1,0,0
1844,59,8,1556.84,13,1,1,0
1845,6,4,1386.02,8,1,2,0
1846,52,5,1070.67,4,0,2,0
1847,59,5,1234.56,5,1,0,0
1848,43,4,1330.48,22,2,1,0
1849,20,4,1337.34,6,0,0,0
1850,18,8,1277.17,15,1,1,0
1851,46,5,1563.25,9,2,0,0
1852,33,14,1095.14,15,2,2,0
1853,23,5,1260.12,22,1,0,0
1854,34,6,1257.02,8,1,3,1
1855,39,2,1489.8,4,0,0,0
1856,10,9,702.06,13,0,1,0
1857,6,4,1331.74,5,0,0,0
1858,13,1,1120.48,7,1,0,0
1859,43,1,994.02,10,0,2,0
1860,56,5,1126.44,10,1,1,0
1861,17,3,1342.59,18,0,0,0
1862,18,2,682.27,24,0,2,0
1863,5,5,1282.1,21,1,2,0
1864,26,6,1306.38,25,0,0,1
1865,15,4,1098.57,13,0,0,0
1866,46,7,1302.87,28,3,0,0
1867,54,2,1140.02,20,2,1,0
1868,18,2,1010.65,23,2,4,1
1869,30,5,1321.95,6,0,0,0
1870,7,7,1210.61,2,1,2,0
1871,29,9,1271.15,23,0,1,1
1872,11,8,1402.25,4,1,1,0
1873,6,6,1768.26,4,0,1,0
1874,37,4,1811.86,6,2,0,0
1875,37,6,1215.84,16,0,0,0
1876,21,4,1151.06,28,1,1,0
1877,56,4,1187.63,12,1,0,0
1878,51,2,1139.54,5,1,0,0
1879,51,9,670.09,1,1,2,0
1880,23,3,1137.94,4,0,2,0
1881,54,5,1267.36,3,2,1,0
1882,11,9,1236.95,26,1,0,0
1883,44,7,1092.16,21,1,2,1
1884,31,2,1160.16,25,0,1,0
1885,15,7,1525.83,3,0,0,0
1886,52,5,1671.21,16,2,3,0
1887,49,5,633.54,13,0,2,0
1888,57,4,1112.41,2,1,0,0
1889,57,3,1049.5,1,0,0,0
1890,2,4,1389.22,20,2,2,0
1891,41,1,710.21,15,0,0,0
1892,8,7,1671.01,24,0,1,0
1893,6,4,963.82,14,1,0,0
1894,16,4,1204.43,5,0,1,0
1895,56,5,1367.53,14,2,2,0
1896,42,8,903.9,11,1,0,0
1897,53,2,1567.3,8,0,0,0
1898,33,8,969.56,14,2,1,0
1899,24,0,1539.82,21,0,1,0
1900,15,4,1272.43,27,2,1,0
1901,35,2,791.78,22,1,0,1
1902,30,5,1662.77,22,1,1,1
1903,52,3,736.53,17,1,1,0
1904,26,3,1115.29,26,2,2,0
1905,54,6,882.36,1,2,2,0
1906,5,3,1193.24,6,1,1,0
1907,1,7,1326.49,7,0,2,0
1908,27,2,1516.99,22,0,1,1
1909,21,11,1641.73,8,0,1,0
1910,6,5,1803.67,4,1,0,0
1911,59,5,1037.36,13,1,1,0
1912,25,3,913.65,7,1,2,0
1913,18,9,776.46,8,2,2,0
1914,5,4,1713.74,23,0,1,0
1915,57,3,949.01,10,1,0,0
1916,33,9,1231.04,12,0,1,0
1917,50,2,1228.72,10,0,1,0
1918,18,4,893.69,12,2,0,0
1919,9,5,1231.82,24,1,0,0
1920,10,9,1084.19,10,1,1,0
1921,37,4,506.88,16,1,1,1
1922,32,5,648.01,3,0,1,0
1923,31,3,1322.58,14,2,1,0
1924,10,6,984.84,21,0,0,0
1925,45,5,1246.76,4,0,0,0
1926,49,4,1385.75,12,1,4,0
1927,36,5,1499.83,4,1,1,0
1928,33,2,1112.79,8,1,0,0
1929,15,8,1083.17,29,1,0,0
1930,24,4,1193.71,5,0,1,0
1931,33,2,1004.33,4,1,2,0
1932,57,6,1231.25,23,1,2,0
1933,29,9,1189.65,24,0,2,1
1934,44,6,1189.69,9,2,3,1
1935,34,4,1144.64,21,2,0,0
1936,51,3,1576.15,11,1,0,0
1937,47,5,1432.69,7,1,3,0
1938,45,1,1033.56,7,1,0,0
1939,9,5,1541.52,3,0,4,1
1940,38,2,1485.39,5,1,0,0
1941,57,3,1109.86,11,0,0,0
1942,3,4,633.21,13,0,1,0
1943,18,4,1261.87,16,1,1,1
1944,16,5,1124.28,27,0,2,0
1945,4,7,677.18,3,2,0,0
1946,22,3,1197.55,18,0,2,0
1947,49,5,1375.94,8,2,0,0
1948,51,12,1254.94,6,0,2,0
1949,30,6,878.28,29,1,1,0
1950,38,7,1354.59,6,1,0,0
1951,57,5,1316.29,7,1,1,0
1952,23,3,1271.64,22,1,4,1
1953,19,4,762.83,8,0,2,0
1954,8,9,727.38,17,0,1,0
1955,56,5,846.99,7,1,0,0
1956,50,3,721.41,4,2,2,0
1957,27,3,997.73,24,1,1,0
1958,57,7,1230.97,21,2,1,1
1959,5,5,1670.33,27,2,1,0
1960,46,3,1156.42,5,2,1,0
1961,26,5,1289.63,29,1,0,0
1962,27,5,1309.72,10,1,1,0
1963,52,5,1285.33,14,1,1,0
1964,48,2,542.57,21,0,1,0
1965,20,2,1060.0,19,1,0,0
1966,15,4,1233.15,18,3,1,1
1967,19,9,1417.12,29,0,2,1
1968,58,9,1645.92,28,2,1,1
1969,33,4,1350.1,17,3,0,1
1970,28,8,1785.96,12,1,1,0
1971,37,2,1277.25,21,2,2,0
1972,39,2,1338.42,14,1,1,0
1973,21,7,1396.97,22,2,4,0
1974,45,1,1655.0,15,1,0,0
1975,4,3,1301.42,7,0,1,0
1976,19,5,1186.49,2,1,2,0
1977,14,5,1264.69,11,0,1,0
1978,52,2,1172.35,20,2,2,0
1979,50,3,983.19,16,1,0,0
1980,32,4,1644.65,12,1,0,0
1981,34,3,952.37,20,0,1,0
1982,19,4,1436.94,17,0,0,1
1983,13,4,1234.1,23,1,3,0
1984,48,1,1289.38,8,0,0,0
1985,28,5,415.7,21,1,1,1
1986,40,4,1613.05,19,0,1,0
1987,35,4,1286.22,23,1,0,0
1988,8,5,1437.82,13,1,1,0
1989,31,3,1348.71,3,0,1,0
1990,46,7,1356.92,10,1,0,0
1991,17,4,1654.57,23,3,1,1
1992,2,4,1021.8,19,3,0,1
1993,25,2,1040.51,4,1,1,0
1994,17,7,957.99,3,2,0,0
1995,46,5,1394.61,12,2,1,0
1996,28,3,1325.18,28,1,0,0
1997,38,3,1494.73,20,0,1,1
1998,51,2,913.31,12,2,0,0
1999,25,4,924.53,5,0,1,0
2000,49,3,1074.81,28,3,0,1
2001,13,4,1104.06,21,1,0,0
2002,5,6,1307.65,9,2,2,0
2003,49,8,1499.39,22,0,1,0
2004,52,6,1632.47,20,1,3,1
2005,47,4,1258.92,8,0,0,0
2006,41,2,1665.05,22,1,0,0
2007,15,5,1410.23,2,1,0,0
2008,50,2,1508.31,13,1,0,0
2009,11,5,801.18,23,0,1,0
2010,28,8,1358.98,3,0,2,0
2011,15,7,334.99,11,0,1,0
2012,39,4,1190.3,16,1,0,0
2013,14,3,1003.27,12,2,2,0
2014,5,5,1192.13,7,0,0,0
2015,23,4,1146.38,8,0,1,0
2016,16,3,1029.48,19,0,0,0
2017,30,3,596.4,14,1,1,0
2018,15,5,1040.12,8,2,0,0
2019,43,4,762.69,10,0,0,0
2020,26,3,1003.91,10,1,2,0
2021,12,0,1047.19,9,2,0,0
2022,32,8,1084.54,15,1,2,0
2023,28,2,1417.18,15,1,1,0
2024,23,6,1069.24,15,1,1,0
2025,47,1,1546.78,20,1,0,0
2026,44,4,1322.8,8,1,1,0
2027,21,8,1148.44,22,1,1,0
2028,56,5,1651.27,2,1,2,0
2029,3,3,1452.44,21,1,1,0
2030,26,3,1362.27,18,0,1,0
2031,57,6,763.21,2,1,1,0
2032,1,8,737.93,10,1,0,0
2033,32,3,931.6,28,0,2,1
2034,57,2,1199.6,7,0,0,0
2035,47,5,1038.15,10,1,1,0
2036,7,9,190.37,19,0,1,1
2037,19,3,1058.67,5,2,0,0
2038,23,3,1547.67,1,2,2,0
2039,47,4,359.73,13,3,1,0
2040,26,3,937.11,15,2,1,0
2041,14,4,885.0,4,0,0,0
2042,13,7,898.52,12,0,0,0
2043,38,7,1438.53,7,0,0,0
2044,20,8,1568.12,12,0,1,0
2045,32,3,927.64,29,1,2,0
2046,56,3,1225.04,4,1,0,0
2047,29,4,982.65,19,1,2,1
2048,57,12,1297.81,7,2,1,0
2049,20,4,1551.68,15,1,0,0
2050,41,4,1129.47,12,0,2,0
2051,41,7,1146.86,6,0,3,0
2052,58,2,1111.16,13,1,0,0
2053,26,4,1174.66,8,0,2,0
2054,48,2,862.38,21,2,1,0
2055,30,6,911.74,18,1,1,1
2056,29,11,1007.71,9,1,3,1
2057,53,3,1062.15,18,0,0,0
2058,43,4,1068.93,12,0,0,0
2059,11,6,1001.99,1,0,6,1
2060,21,8,1109.63,12,3,1,0
2061,18,3,1261.2,9,1,3,0
2062,1,4,1466.62,19,1,3,1
2063,40,2,1229.61,28,0,1,0
2064,39,7,863.17,17,0,1,1
2065,35,2,1160.15,15,0,2,0
2066,2,2,1808.6,21,1,2,0
2067,49,1,1233.48,25,2,0,0
2068,23,6,992.72,17,0,0,0
2069,46,7,1244.07,7,1,2,0
2070,59,4,1167.45,8,1,0,0
2071,50,2,1161.27,14,0,1,0
2072,23,9,698.22,16,0,0,1
2073,40,8,1111.07,1,1,2,0
2074,29,11,1446.93,7,0,0,0
2075,2,7,1691.26,9,1,2,0
2076,22,4,1285.24,5,2,1,0
2077,3,6,1522.46,16,0,1,0
2078,33,2,1038.06,22,0,1,0
2079,51,5,1587.09,18,1,1,1
2080,7,5,1719.32,1,2,2,0
2081,39,3,1279.41,14,0,0,0
2082,36,3,924.53,7,1,3,1
2083,54,6,1505.81,23,0,0,0
2084,37,7,1380.43,10,1,1,0
2085,24,2,1111.28,9,1,1,0
2086,52,7,708.78,1,0,3,0
2087,59,6,1220.61,19,1,4,1
2088,19,1,830.97,4,1,1,0
2089,39,8,1679.49,18,2,4,0
2090,26,4,1375.06,8,1,2,0
2091,47,6,1504.52,20,0,0,0
2092,16,5,627.19,15,0,0,0
2093,50,3,1155.19,25,0,2,0
2094,28,4,1468.77,17,4,0,0
2095,22,7,1116.82,17,0,1,0
2096,2,5,936.33,22,0,0,1
2097,10,5,1299.67,11,3,0,0
2098,52,5,1507.52,6,1,0,0
2099,18,7,1283.58,19,3,0,0
2100,12,3,1540.51,11,0,1,0
2101,1,4,1047.44,18,1,0,0
2102,56,6,1103.5,8,1,1,0
2103,4,5,1503.36,15,0,1,0
2104,58,1,1052.66,12,1,1,0
2105,55,2,942.65,17,1,0,0
2106,37,6,1659.53,26,0,0,1
2107,21,3,834.56,23,1,0,0
2108,20,7,1423.64,3,1,1,0
2109,48,3,846.29,2,2,0,0
2110,6,5,1169.32,23,0,0,0
2111,21,9,1176.84,7,1,2,0
2112,5,1,566.92,17,3,2,1
2113,42,5,1419.87,1,0,0,0
2114,17,6,900.57,6,0,2,0
2115,17,7,1251.99,3,0,0,0
2116,58,8,1330.88,19,0,1,0
2117,6,8,1069.89,18,2,1,0
2118,33,10,1113.08,3,0,2,0
2119,23,1,1193.59,17,1,0,0
2120,4,6,2035.0,2,1,1,0
2121,9,6,1319.24,17,0,0,0
2122,29,4,916.8,2,0,0,0
2123,42,6,1357.78,4,0,0,0
2124,11,5,1296.68,28,1,1,0
2125,39,9,1696.58,16,0,1,1
2126,29,8,1288.06,12,2,2,0
2127,32,0,1134.36,10,1,2,0
2128,45,1,1506.95,15,1,1,0
2129,12,3,1265.71,8,2,3,1
2130,35,3,1528.19,11,1,2,0
2131,28,6,917.98,26,2,0,1
2132,50,7,631.25,18,0,0,0
2133,8,5,1037.92,28,0,2,0
2134,40,7,1249.39,14,1,0,0
2135,39,7,761.27,9,0,0,0
2136,56,3,1415.31,23,0,0,1
2137,59,8,1133.02,16,1,1,1
2138,6,2,1591.57,11,0,3,0
2139,10,1,1399.79,8,1,2,0
2140,25,4,1270.3,23,1,0,0
2141,13,7,1309.08,28,0,1,0
2142,41,9,1463.57,14,2,0,0
2143,34,8,1325.3,27,3,2,1
2144,15,5,1377.61,29,1,1,0
2145,46,3,1904.1,12,0,1,0
2146,16,6,1654.74,15,1,0,0
2147,5,3,1631.24,21,3,2,0
2148,23,4,1197.95,18,2,2,0
2149,53,7,1088.57,6,0,2,0
2150,3,3,1643.4,2,0,1,0
2151,8,5,1013.32,25,1,0,0
2152,46,10,916.91,23,0,0,0
2153,9,3,1550.19,13,1,0,0
2154,6,6,757.37,27,2,2,1
2155,40,3,1129.34,20,2,2,0
2156,16,3,1501.66,19,2,3,0
2157,16,5,1055.68,6,1,2,0
2158,42,4,1600.95,6,1,1,0
2159,26,6,467.68,25,2,0,0
2160,23,2,969.48,20,1,1,0
2161,26,8,1254.31,15,0,1,0
2162,26,4,1230.78,14,1,0,0
2163,20,4,1005.65,17,2,2,1
2164,30,3,1327.38,3,1,1,0
2165,10,4,1294.38,24,1,1,0
